lon,lat,locode
83.53849792480469,53.36380004882812,
45.028801,12.8295,YE ADN
38.468899,37.7314,TR ADI
23.467252,47.660598,
35.9916,31.9727,
-7.086959838867188,52.18719863891602,
138.533393,-34.947512,AU ADL
85.8178024292,20.2444000244,
20.9671001434,52.1656990051,PL WAW
25.162399,-17.832899,
-96.8364028931,32.9686012268,US DDX
48.4244003296,38.3256988525,
44.936723,10.385035,
-76.866997,38.810799,
17.4709,-22.4799,
-81.7112,12.5836,
26.1021,44.503201,RO BUH
119.119003,36.646702,CN WEF
123.014999,10.7764,
122.228996,37.187099,CN WEI
-6.34946012497,36.645198822,ES ROT
18.26700019836425,6.517000198364258,
26.91029930114746,46.52190017700195,RO BCM
-58.4156,-34.5592,AR BUE
2.07846,41.2971,ES PDL
39.9566,43.449902,RU AER
6.1197,62.5625,NO GIS
-92.549797,31.3274,
-64.67870330810547,32.36399841308594,
-18.07270050048828,65.66000366210938,
54.82484,26.532283,
-97.31947,32.99044,US FWT
114.763,-3.44236,ID BJB
-72.688066,41.93851,US WLC
-9.412003,30.322478,
107.5759963989258,-6.900629997253418,
36.81480026245117,-1.321720004081726,KE NBO
10.931667,48.425278,DE AQG
12.84710025787354,56.29610061645508,SE ANG
17.947001,40.6576,IT CXV
40.091599,1.73324,
18.540399551392,69.055801391602,NO MAV
-4.49911,36.6749,ES AGP
77.960942,27.157683,IN AGR
28.2224998474,-25.8299999237,
20.3090991974,44.8184013367,RS SCN
-54.842682,-25.454516,PY MIN
-102.318372,21.699589,
42.656601,18.2404,
-48.476207,-1.379279,BR BEL
174.804992676,-41.3272018433,
-6.315905,32.401895,
20.2695007324,32.09680175779999,
13.500672,52.362247,DE CNF
-176.199005127,-13.2383003235,
8.29077,40.632099,IT AHO
-4.418540000915527,48.44789886474609,FR GPV
-3.83951997756958,35.17710113525391,
20.6518,52.451099,PL NWY
34.90760040283203,-19.79640007019043,
35.48839950561523,33.82089996337891,
-159.7640075683594,-18.83090019226075,
-122.302002,47.529999,US SEA
8.8029203414917,41.92359924316406,FR AJA
40.09999847412109,29.78510093688965,
49.8473014831543,34.13809967041016,
44.430044,-12.131047,
-6.21582984924,54.6575012207,
19.28190040588379,65.59030151367188,SE AJR
120.851997,27.912201,CN WNZ
8.000109672546387,16.96599960327148,
-73.1848,7.1265,CO LEB
18.51880073547364,4.39847993850708,
23.31399917602539,24.1786994934082,
-83.591904,32.640099,
40.5959625244,38.8592605591,TR BIN
-59.4925,13.0746,
142.447006,43.670799,JP AKJ
-74.59169769,40.0155983,
174.786331,-37.01199,NZ OHU
5.21814,60.2934,NO BGO
-68.828102,44.8074,US BGR
16.885799,51.102699,PL WRO
44.2346,33.262501,IQ BGW
9.70417,45.673901,IT OAS
-5.8725,54.618099,
57.206699,50.2458,KZ ABE
77.040497,43.3521,
42.62089920043945,19.98439979553223,
-0.558156,38.2822,ES ECE
23.371700286865,69.976097106934,NO ALF
151.793335,-27.558332,AU TWB
64.483299,39.775002,UZ BHK
3.21541,36.691002,DZ DEB
77.3374023438,23.2875003815,
37.2244,36.180698,
114.213723,30.774798,CN NHN
125.684998,43.996201,CN CGC
-54.673988,-20.469998,BR CGR
-80.170303344727,25.778299331665,US MIA
-1.74802994728,52.4538993835,
118.000999,27.7019,CN WYS
109.293999,21.5394,
172.5319976806641,-43.48939895629883,NZ HAD
9.48373031616211,42.55270004272461,FR QUO
112.969173,38.597456,
27.975,7.72583,
120.429000854,31.4944000244,CN WXS
14.6453,-22.9799,
-106.3799973,31.84950066,
24.14970016479492,35.53170013427734,
1.721111,46.860278,
-80.040497,32.898602,US NTS
136.1080017089844,-1.190019965171814,
-7.94994,12.5335,ML BKO
-79.2647018433,25.6998996735,BS BIM
-2.91061,43.301102,ES LOI
12.5949,41.7994,IT AMC
-1.5311111,43.4683333,FR ALT
-91.7108,41.884701,US CID
31.8212,-1.332,
-64.692222,10.111111,VE BLA
-100.7460021972656,46.77270126342773,US BIS
-79.599602,8.91479,
5.07857,36.712793,
15.5152,60.422001,SE BLE
69.47889709472656,42.36420059204102,KZ CIT
6.30859,35.752102,
-3.028609991073608,53.77170181274414,GB ASA
-61.3424,12.699,
-79.8281021118164,-6.787479877471924,PE CIX
-16.652201,13.338,
9.15178012848,55.7402992249,DK BLL
14.607182,36.994601,IT CIY
29.318501,-3.32402,
11.2887,44.5354,IT BLQ
77.706299,13.1979,
77.0434036255,11.029999733,
27.6643009186,37.25059890749999,TR MIL
-68.90360260009766,-22.49819946289062,CL CJC
12.250389,46.166549,IT BLX
34.9739990234375,-15.67910003662109,
-101.481003,20.9935,
127.498741,36.717008,KR COJ
17.94169998168945,59.35440063476562,SE STO
122.228329,-17.949055,
-106.4290008544922,31.63610076904297,
126.4929962158203,33.51129913330078,KR CHA
116.0510025024414,5.937210083007812,
-80.2281036377,39.2966003418,US XDJ
100.7470016479492,13.6810998916626,
106.651895,29.712254,
-81.68329620361328,41.51750183105469,US CLE
121.539001,38.965698,
-86.6781997680664,36.1245002746582,US BNA
5.435063,47.042686,FR GQY
-13.612,9.57689,GN CKY
56.37779998779297,27.21829986572266,IR BND
26.4267997742,40.1376991272,TR CKZ
108.366997,11.75,
153.1170043945312,-27.38419914245605,AU BNE
28.7924995422,36.7131004333,TR DLM
-81.8498001099,41.4117012024,US CLE
23.686199,46.785198,RO CLJ
-76.3816,3.54322,CO QPI
17.29750061035156,44.94139862060547,BA LTI
71.30359649658203,42.85359954833984,
-80.94309997558594,35.2140007019043,US CLT
-151.7510070800781,-16.44440078735352,
37.90629959106445,55.40879821777344,
-82.250801,9.34085,PA BOC
100.607002258,13.9125995636,
8.7930556,42.5244444,FR CLY
-0.715556,44.8283,FR MEI
49.79790115356445,26.47120094299316,
-74.1469,4.70159,
79.88410186767578,7.180759906768799,
-1.8425,50.779999,
-91.79900360107422,18.65369987487793,
127.769444,26.351667,JP DNA
5.880229949951172,45.63809967041016,FR OTT
-3.025830030441284,56.45249938964844,
27.51519966125488,42.56959915161133,BG BOJ
94.809196,40.161098,
72.8678970337,19.0886993408,
-82.891899,39.998001,US CMH
35.10060119628906,48.35720062255859,
-68.268501,12.131,
-2.079960107803345,48.58769989013672,FR PQT
14.3653,67.269203,NO BOO
35.131477,-14.306483,
-71.005203,42.3643,US BOS
-7.589970111846924,33.36750030517578,
29.7012996674,37.7855987549,TR CAR
-4.33096981048584,11.16009998321533,
-77.84750366210938,21.4202995300293,CU CMW
119.058889,39.666389,
30.4300994873,19.1539001465,
51.608056,25.273056,
28.48830032348633,44.36220169067383,RO MKO
0.154306,49.365299,
-43.966928,-19.63571,BR KFI
78.4675979614,17.4531002045,
-61.299999,15.547,
116.893997192,-1.26827001572,ID BPN
-39.080584,-16.438426,BR BPS
75.547211,11.918614,
-22.6504993439,70.7431030273,
-58.7619,-27.4455,AR CNQ
145.755004883,-16.885799408,AU CNS
98.962600708,18.7667999268,
0.0324999988079,51.33079910279999,
115.16699981689,-8.7481698989868,ID KUT
-81.46649932861328,31.2588005065918,
76.401901,10.152,
-67.129402,18.4949,
127.4120025634766,50.42539978027344,RU BQS
2.384350061416626,6.357230186462402,BJ COO
23.8981,52.108299,
114.6460037231445,48.13570022583008,
-64.208,-31.323601,AR COR
-61.262001,12.9884,
-104.700996,38.805801,US COS
13.767831,51.134123,DE DRS
-71.157501,-41.151199,
8.78667,53.047501,DE BRE
130.879741,-12.414322,
16.760599,41.138901,IT BRI
12.656000137329,55.617900848389,DK TBY
-1.010656,53.480538,GB FNL
-70.7791976929,-27.2611999512,CL CLD
-69.3586196899414,10.04274654388428,
7.497149944309999,46.914100647,CH BLP
18.6016998291,-33.9648017883,
-97.4259033203125,25.90679931640625,US BRO
16.69440078735352,49.15129852294922,CZ BRQ
109.861388889,39.49,
-17.073333,14.67,
-2.71909,51.382702,GB IGN
98.991898,2.25973,
7.61224,51.518299,DE DTM
4.48443984985,50.9014015198,BE MBK
-83.35340118408203,42.21239852905273,US ROU
23.888599,44.3181,RO CRV
-6.27007,53.421299,
-75.9557,4.75818,CO CRC
49.139231,11.275235,
170.197998,-45.928101,
-47.920834,-15.869167,
120.559998,15.186,PH MBC
4.45382,50.459202,BE CRL
9.80568,1.90547,GQ BSG
31.1197222222,-29.6144444444,
5.73823,34.793301,DZ BSK
6.76678,51.289501,DE DUS
7.529167,47.59,FR STL
17.0802,38.9972,
47.662102,30.549101,
63.563982,38.930662,TM TK5
125.646004,7.12552,
55.161389,24.896356,
13.72609996795654,4.548610210418701,
104.119003296,1.12102997303,
55.3643989563,25.2527999878,
113.220001221,28.1891994476,
47.3473014831543,56.09030151367188,
15.0664,37.466801,IT CTA
95.42063713070002,5.522872024010001,
110.443001,29.1028,
-75.513,10.4424,CO CTG
17.21269989013672,48.17020034790039,SK BTS
68.8249969482,38.5433006287,TJ DYU
-88.32679748535156,18.50469970703125,MX CTM
45.281815,-12.809319,
113.019996643,3.12385010719,
141.692001,42.7752,JP CKK
-73.153297,44.471901,US ZBR
103.945966,30.558257,CN CDU
-72.5115,7.92757,CO CUC
44.419201,17.611401,
7.62322,44.547001,IT FSS
19.261093,47.42976,
-78.73220062,42.94049835,US CKT
-1.79061,43.356499,ES HOA
-107.475228,24.76504,
-86.8770980835,21.0365009308,
10.2394,42.7603,IT LLV
28.617901,-20.017401,
32.443501,0.042386,UG EBB
-68.959801,12.1889,
-118.356378,34.197703,US BUR
-105.964996338,28.7028999329,
41.5997009277,41.6102981567,GE BUS
-71.9387969971,-13.5356998444,PR SBS
8.5534,55.525902,
-84.667801,39.048801,
43.96319961547852,36.23759841918945,
4.296390056610107,45.54059982299805,FR AZX
50.8345985413,28.9447994232,IR BUZ
-86.033361,11.427542,NI TLN
2.11278,49.454399,FR TLL
33.49610137939453,35.15470123291016,
-60.690944,2.845855,BR BVB
-1.47971999645,52.3697013855,GB WWK
-22.88890075683594,16.13649940490723,
1.485556,45.039722,
-149.807097,61.251709,
-49.1758,-25.5285,BR SJS
-3.372288,55.950145,
35.23889923095703,0.404457986354828,
25.98080062866211,48.2593002319336,
-3.34333,51.396702,GB RS8
27.0138,39.5546,TR BHN
-123.11717,49.291265,CA VAN
-157.3500061035156,1.986160039901733,
83.412594,27.505328,
10.5561,52.319199,DE BWE
20.5004997253418,38.12009811401367,
109.219002,11.9982,VN CXR
-76.668297,39.1754,
0.518611013889313,44.82529830932617,FR EGC
-77.816666,25.416668,
-106.9179993,39.64260101,
16.679701,43.285702,HR PCA
114.928001,4.9442,
-79.882797,19.687,
22.467119,13.481882,
36.5900993347168,50.643798828125,RU EGO
-14.40139961242676,65.2833023071289,
-81.5459976196,21.6165008545,
114.3401,-8.31015,ID BNI
5.37452983856,51.4500999451,NL EIN
-64.541707,18.445492,
63.210773,45.621994,
6.620389938354492,36.2760009765625,DZ CZL
-86.92559814453125,20.52239990234375,MX CZM
-5.07367,7.7388,
25.32460021972656,13.61489963531494,
119.778999,31.919701,CN CZX
-76.6835021973,25.474899292,BS ELH
-81.058098,29.179899,US DAB
90.397783,23.843347,
108.198997,16.0439,
-106.3779984,31.80719948,US ELP
36.51559829711914,33.4114990234375,
-88.303556,17.539951,
43.77439880371094,26.30279922485352,
39.202599,-6.87811,TZ DAR
17.977699,53.096802,PL BAB
113.480032,40.061614,CN DAT
34.176399,53.214199,
6.77679014206,33.5113983154,
-82.434998,8.391,
-1.32806,52.8311,
-111.1529999,45.77750015,
11.3264,46.460201,IT BZO
3.353899955749512,43.32350158691406,FR PH4
15.25300025939941,-4.251699924468994,CG BZV
8.305184,47.092444,CH EMM
28.461399,30.9245,
23.424299240112,68.362602233887,
18.2681999206543,42.5614013671875,HR CIL
9.05428,39.251499,IT ELM
-77.037697,38.8521,US ARP
109.485001,30.320299,
-61.392108,15.336693,
31.40559959411621,30.12190055847168,EG CAI
6.889167,52.275833,NL ENS
7.561960220336914,6.474269866943359,
113.299004,23.392401,CN GGZ
-72.199576,19.726734,
124.286003,40.0247,
21.615299,47.488899,HU DEB
-58.6126,-34.6099,AR EPA
-2.809170007705688,54.9375,
-52.361326,4.819964,
145.684977,43.961066,
24.47279930114746,58.41899871826172,
-66.1771011352539,-17.42110061645508,BO CBB
0.175,52.205002,GB TVH
77.09519,28.55563,IN ICD
39.5270004272,39.7102012634,
10.95810031890869,50.97980117797852,DE ERF
-2.269860029220581,31.64570045471192,DZ CBH
-104.672996521,39.861698150635,US DEN
-4.39833021164,31.9475002289,
-97.038002,32.896801,US GPV
112.096667,43.4225,CN RLC
149.195007,-35.3069,AU MAJ
-104.527999878,24.1242008209,
41.1702,39.956501,
32.995098114,40.1281013489,
-117.68800354,34.1115989685,US CCB
54.5476989746,24.2481994629,AE DHF
-78.32839965820001,22.4610004425,CU MOR
-118.417999268,34.060798645,US LAX
2.306319952011108,43.21599960327149,FR CCF
44.33089828491211,46.3739013671875,
75.955299,11.1368,
-79.62660217285156,0.978519022464752,
96.833696,-12.19134,
-9.68167,31.397499,
51.565102,25.261101,
49.291698,-12.3494,
35.014116,29.727009,
-73.063103,-36.772701,CL TAL
5.09,47.268902,
6.25131988525,48.9821014404,
-66.991222,10.601194,
125.526000977,-8.54640007019,
88.44670104980469,22.65469932556152,
-13.224947,27.142467,MA EUN
41.85419845581055,9.624699592590332,ET DIR
-62.97940063476562,17.49650001525879,
16.678100585938,68.491302490234,
2.55,49.012798,
44.3959007263,40.1473007202,
40.201,37.893902,
0.073333,40.213889,
103.643997,-1.63802,
10.77550029754639,33.875,
9.45244,24.292801,
123.97899627686,10.307499885559,
-74.168701,40.692501,US EWR
-3.41389,50.734402,
38.0158004761,59.273601532,
66.698601,63.686901,
-17.4902,14.7397,SN DKR
-2.97778,53.178101,
9.71947956085,4.0060801506,CM DLA
-58.5358,-34.8222,
99.882896,19.952299,
7.68483,52.134602,DE GVN
-13.1955,8.61644,
39.28348,38.597974,
61.5033,55.305801,RU CEK
-16.7745,32.697899,PT SCZ
-0.776332974434,51.2757987976,
-109.8330001831055,27.39259910583496,
4.4163498878479,43.75740051269531,FR XGL
-1.470280051231384,49.65010070800781,
125.669998,39.224098,KP FNJ
-7.27722,62.063599,FO SRV
-42.071874,-22.921485,BR CFO
62.165347,32.366667,
-147.8560028,64.81510162,
-7.96590995789,37.0144004822,PT FAO
3.1691699028,45.7867012024,FR XAU
119.66318,25.934669,CN CHA
-80.41419982910156,22.14999961853028,CU CFG
-96.81580352783205,46.92070007324219,US FAR
-119.718002,36.776199,US FAT
1.342237,36.217166,DZ CLF
-95.663597,38.950901,
-8.340999603271484,55.0442008972168,IE CFN
-0.45,49.173302,FR V3R
-72.6317977905,40.8437004089,
-38.5326,-3.77628,BR FOR
19.91169929504395,39.60189819335938,
-78.695602417,26.5587005615,
27.5308990479,-11.5913000107,
8.559294,50.036249,DE FRA
-56.116699,-15.6529,BR VGR
8.658499717709999,53.7677001953,DE 75R
12.251998,41.804532,IT FCO
106.65599823,-6.1255698204,ID TRG
-61.003201,14.591,
12.0701,44.194801,IT FRL
5.0247201919556,61.583599090576,
9.51148986816,47.6712989807,DE FDH
7.1427397728,50.8658981323,DE POR
-89.866402,16.913799,GT PEE
113.849165,34.526497,CN ZGZ
74.4776000977,43.0612983704,
71.745003,40.358799,UZ FEG
91.813301,22.249599,
27.468545,-21.15914,
100.392997742,6.93320989609,
62.228298,34.209999,
9.09778,41.500599,FR FSC
-4.977960109709999,33.9272994995,
96.79199981689452,20.74699974060058,MM TGI
-1.79003,51.682201,GB KMP
-171.73334,-13.833333,
24.963301,60.3172,FI VAT
-56.17309951782227,46.76290130615234,
25.1802997589,35.3396987915,
138.187752,34.796043,JP MKO
111.824598,40.849658,CN HHH
-72.053101,-50.2803,
35.04309844970703,32.80939865112305,IL HFA
15.4446,-4.38575,
116.9769,31.98779,CN HFI
46.9561,-25.038099,MG TLN
56.32400131225586,25.1121997833252,
-13.8638,28.4527,ES PRO
8.0805,48.7794,DE RHR
44.082389,9.513207,
25.3379993439,0.481638997793,
130.4510040283203,33.58589935302734,JP FUK
120.428865,30.23609,CN HAZ
179.195999,-8.525,TV FUN
140.4309997558594,37.22740173339844,
-80.152702,26.072599,
-48.552502,-27.670279,BR FLN
-80.1707000732,26.1972999573,US FLL
7.26389,49.9487,DE LTZ
134.36298,48.197219,
11.2051,43.810001,IT STF
114.152369,22.288868,
99.951499939,12.6361999512,
9.91941,33.733691,
119.125,33.790833,CN HIA
8.822500228881836,34.42200088500977,
10.2395000458,47.9888000488,DE MQB
132.919006,34.4361,JP MHR
73.155602,-0.693342,
74.8900985718,12.9612998962,
128.071747,35.088591,KR SAH
160.054993,-9.428,
-0.005456000100821,16.24839973449707,
91.58589935302734,26.10610008239746,
78.09339904790001,9.83450984955,IN IXM
140.822006,41.77,JP HKD
84.95120239257812,24.74430084228516,
113.915001,22.308901,
47.725389,40.808617,
85.3217010498,23.3143005371,
25.9182,-24.555201,
35.124922,-1.14542,
98.316902,8.1132,
54.4012985229,36.9094009399,
27.9261,-25.938499,
119.824997,49.205002,
-5.645943,-15.957725,
-125.25,50.049999,
-2.60197,49.435001,
106.890998840332,-6.266610145568848,
-81.3576965332,19.2928009033,
70.498596,34.399799,
69.08609771728516,61.02849960327149,RU KHM
31.737624,26.339115,
6.14044,31.673,DZ HME
75.812202,26.8242,
-103.3109970092773,20.52179908752441,
-111.047996521,29.0958995819,
18.46619987487793,54.37760162353516,PL GDN
-51.057098,69.243202,
141.134995,39.4286,JP HNA
-81.68789672851562,30.49410057067871,US JAX
-71.142303,21.4445,
139.779999,35.552299,JP ZAD
150.7200012207031,59.9109992980957,
-69.98560333251953,18.57250022888184,
-157.924228,21.32062,US HNL
38.0124807358,44.5820926295,RU GDZ
-58.254101,6.49855,
42.97629928588867,14.75300025939941,
49.485199,25.285299,SA ALH
125.096000671,6.05800008774,PH GES
-76.31510162353516,20.78560066223145,CU HOG
20.81459999084473,67.13240051269531,SE GEV
39.156502,21.6796,
-87.49620056150002,36.668598175,US FCM
-95.2789,29.645399,US HOU
-2.195509910583496,49.20790100097656,
-73.7789,40.639801,US NYC
48.567407,8.457942,
-75.877998,23.562599,
106.7249984741211,20.81940078735352,VN HPH
3.794110059738159,32.38410186767578,
126.25,45.623402,CN HRN
-76.331001,25.2847,
31.0928,-17.931801,
103.669998,1.64131,
-77.840103,25.7383,
100.760002,21.9739,CN JOG
33.807292,27.180325,
81.124128,6.284467,
-5.34966,36.151199,GI GIB
36.290001,49.924801,UA KIV
-97.65440368652344,26.22850036621094,US HRL
-43.250557,-22.809999,BR RIO
43.1595,11.5473,DJ JIB
-1.2527500391,54.0489006042,
68.549881,43.313126,
42.9121,9.3325,
130.302001953,33.1497001648,JP QSG
42.5858,16.9011,
5.87361001968,36.7951011658,
-86.775101,34.637199,US HSV
113.306,52.026299,RU HTA
-4.43306,55.871899,
38.195141,0.165083,
118.589996,24.7964,
47.45470047,6.78082990646,
14.06869983673096,57.75759887695312,SE JKG
-10.0503,29.026699,
26.14060020446777,38.34320068359375,GR JKH
36.282223,36.362778,TR HAT
-2.167220115661621,51.89419937133789,
107.703003,16.401501,
121.6179962158203,24.02309989929199,
25.34810066223145,37.43510055541992,GR JMK
-96.26079,15.775611,
-7.22145,33.655399,
31.0167007446289,52.52700042724609,
130.464996,46.843399,
-0.350832998752594,53.57440185546875,GB KMG
28.246,-26.1392,
126.791,37.5583,KR GNO
-134.5760040283203,58.35499954223633,US JNU
24.05380058288575,53.60200119018555,
25.368099,37.0811,GR JNX
5.32937,45.3629,FR SES
-61.78620147705078,12.00419998168945,
29.6075,62.662899,FI LIP
110.431999,-7.78818,
46.3176,40.737701,AZ GAN
78.429855,17.231318,
47.90470123291016,56.70059967041016,
38.895592,37.445663,
-34.950554,-7.148691,BR BAY
8.8375,44.4133,IT GOA
-51.678101,64.190903,
73.8313980103,15.3808002472,
43.784000396729,56.230098724365,
29.23850059509277,-1.670809984207153,CD GOM
-77.455803,38.9445,
-95.34140014648438,29.98439979553223,US HOU
12.279800415039,57.662799835205,SE HRY
13.3701000213623,9.33588981628418,CM GOU
37.074501,-3.42941,
21.4256,38.1511,GR ARX
26.10129928588867,35.21609878540039,
40.157398,57.560699,
-77.8986,2.57013,CO GUP
23.50370025634766,39.17710113525391,GR JSI
27.620833,47.180278,RO IAS
-89.070099,30.407301,US GPT
140.414993,36.181099,JP OMM
1.37312,38.872898,ES SJT
-97.828903,31.0672,
126.4509963989258,37.46910095214844,
-102.175003052,42.8059997559,
2.76055,41.901001,ES VON
25.47929954528809,36.39920043945312,GR JTR
6.57944011688,53.1197013855,NL TNO
-97.433098,37.649899,US ICT
-85.52279663,42.88079834,
11.0719,42.759701,IT GRS
75.8011016846,22.7217998505,
31.601101,4.87201,SS JUB
-46.467778,-23.431944,BR GUS
15.7986001968,52.1385002136,PL BMS
45.699772,43.388106,RU GRV
30.45194,50.40194,
-3.77736,37.188702,ES CHU
-65.097801,-24.392799,
51.86130142211914,32.75080108642578,
24.68610000610352,48.88420104980469,UA IFO
15.4396,46.9911,AT FKC
-70.158203125,-15.46710014343262,PE JUL
11.8704,57.7747,SE GO7
-73.66690063476562,20.97500038146973,BS IGA
55.902353,26.754639,
-79.937302,36.097801,
48.3594017029,36.7737007141,
-82.218903,34.895699,
-54.4734,-25.737301,
45.012568,43.323268,
25.678301,62.399502,FI TKK
-54.489444,-25.594167,BR IGU
46.171111,51.712778,
-111.3710022,47.48199844,US GTF
53.45750045776367,56.82809829711914,
41.191399,37.020599,
51.15219879150391,35.41609954833984,
7.320109844207764,10.69600009918213,
27.6924,64.2855,FI KAJ
34.225556,-2.160833,
-90.527496,14.5833,GT GUA
8.52462,12.0476,
104.389,52.268002,RU IKT
29.239401,65.987602,FI KAO
76.701181,42.585584,
144.796005,13.4834,
0.535023,41.728185,ES ALU
98.53800201416016,10.04930019378662,
150.333999634,-10.3114995956,
51.819321,47.122559,
-77.90260314941406,34.27059936523438,
122.493358,10.833017,
6.108950138092041,46.23809814453125,CH LGS
69.212303,34.565899,
-71.34400177001953,-17.69499969482422,PE ILQ
62.327671,25.232391,
30.894699,50.345001,
102.2929992675781,6.166850090026856,
8.34047031403,54.9132003784,DE TIN
48.7883,15.9661,
98.9861984253,8.09912014008,
50.04669952392578,40.46749877929688,
-79.883598,-2.15742,EC GYE
106.393214,38.322758,CN YCH
-86.294403,39.7173,US IND
110.3470001220703,1.484699964523315,
-110.9250030517578,27.9689998626709,
35.408501,-23.8764,MZ INH
-49.220699,-16.632,BR GYN
21.853701,43.337299,
36.9535217285,37.5388259888,
30.0833,40.735001,TR KPE
11.344,47.260201,AT INN
-80.22200012207031,36.13370132446289,US INT
133.669006,33.546101,
166.919006,-0.547458,
32.300598,36.299217,TR GSZ
-4.047500133514404,57.54249954223633,
65.847801,31.5058,
37.478699,36.947201,
20.82250022888184,39.6963996887207,
-4.62389,54.083302,
12.82019996643066,56.69110107421875,SE HAD
43.2719,-11.5337,
9.68507957458,52.461101532,DE LHN
110.459,19.9349,CN HKO
9.98823,53.630402,
105.806999,21.221201,
-109.42199707,-27.1648006439,CL IPC
73.17050170898438,6.744229793548584,
101.0920028686523,4.567969799041748,
41.686298,27.437901,
5.20836,59.345299,NO KMY
-82.40910339355469,22.98920059204102,
-22.6056,63.985001,
147.509994507,-42.836101532,AU CMB
-122.259002686,47.7547988892,
29.696437,30.93249,
42.4412002563,33.7855987549,
86.1072006225586,55.27009963989258,RU KEJ
10.145278,54.379444,DE KEL
-70.1812973022461,-20.53520011901855,CL IQQ
24.582099914551,65.778701782227,
-73.30879974365234,-3.784739971160889,
120.7300033569336,22.04109954833984,TW HCN
56.951099,30.274401,IR KER
14.152299881,53.8787002563,
35.257455,-1.586345,
-92.836403,52.9911,
-66.7957992554,-29.3815994263,
48.552502,34.869202,
33.795799,41.314201,TR KTM
20.415955,42.035802,
72.82566,33.549,
122.375999451,11.679400444,PH KLO
20.59259986877441,54.88999938964844,
16.2876,56.685501,SE KLR
30.368401,37.8554,
14.3377,46.642502,AT KLU
124.245,24.396389,JP ISG
73.334396,49.670799,
12.91499996185303,50.20299911499024,CZ KLV
73.912903,20.119101,
28.823714,40.971913,TR BAK
22.02549934387207,37.06829833984375,GR KLX
30.1395,-1.96863,
-73.10019684,40.79520035,US ISP
102.9291667,25.1019444,CN KNM
28.741951,41.261297,
27.09169960021973,36.79330062866211,GR KGS
131.449005127,31.877199173,JP KMI
45.3167381287,35.5617485046,
130.8549957275391,32.83729934692383,JP KUY
135.4380035400391,34.78549957275391,
136.406998,36.3946,
32.506401,46.6758,
76.0199966431,39.5429000854,CN KSS
120.349998,22.577101,TW KHH
42.459202,-0.377353,
-169.9255981445312,-19.07903099060058,NU ALO
67.160797,24.9065,PK KHI
27.405300140381,68.607299804688,FI INA
115.90271,28.864815,
40.94079971313477,56.93939971923828,
118.359001,24.4279,
98.885307,3.64177,
135.188588,48.528338,RU KHV
132.247238,34.146333,JP IWK
141.32261,24.784153,JP OGA
88.32859802246094,26.68120002746582,
14.08549976348877,55.92169952392578,SE KID
76.788498,30.6735,
-156.045603,19.738783,
53.9802017212,26.5261993408,
139.121002197,37.9558982849,JP KIJ
123.6709976196289,-10.17160034179688,
-2.904999971389771,58.95780181884766,
130.718994140625,31.80340003967285,
24.973499,70.068802,NO PAR
-76.7874984741211,17.93569946289062,
23.143101,63.721199,
80.8892974854,26.7605991364,
-9.52378,52.180901,IE TRA
35.81829833984375,-3.376310110092163,
26.99,-5.39444,
22.122,65.5438,SE LLA
34.72890090942383,-0.086139000952244,
23.0170001984,36.2742996216,GR KIT
103.637001,10.5797,
28.93099975585937,46.92770004272461,
135.244003,34.427299,
144.529006958,-17.1427993774,AU LLG
69.594597,53.329102,
114.778889,25.853333,
92.492437,56.173077,
48.807042,38.757919,AZ LAN
3.20472,50.8172,BE WEV
108.166692,-6.648924,
33.78099823,-13.7894001007,
102.783996582,16.4666004181,
-109.081055,25.685447,
68.86470031738281,37.86640167236328,
131.035004,33.845901,JP KKJ
12.6181,35.497898,IT LMP
17.7689,63.048599,SE TSR
19.7848,50.077702,PL ZBZ
20.336799621582,67.821998596191,SE KRN
147.368638889,-6.384611111110001,
65.41560363769531,55.47529983520508,RU KRO
9.124629974365234,56.29750061035156,
39.170501708984,45.034698486328,
36.3666687012,54.5499992371,RU KLF
8.08537,58.204201,NO KRS
32.5532,15.5895,SD KRT
53.007198,40.063301,TM KRW
84.9527,45.46655,CN KRY
162.957993,5.35698,
152.628997803,-3.04361009598,
21.2411003112793,48.66310119628906,SK KSC
14.1875,48.2332,
13.3374004364,59.4446983337,SE KSD
129.77099609375,62.09329986572266,RU YKS
9.384967,51.417273,DE CAN
47.1581001282,34.3459014893,
116.276675,-8.757322,
63.55030059814453,53.20690155029297,KZ KSN
3.321160078048706,6.577370166778564,NG IKE
-119.377998,49.9561,CA KWL
65.773068,38.802246,UZ QAR
-15.3866,27.9319,ES TEL
7.82452,63.111801,NO KSU
-68.19229888916016,-16.5132999420166,BO ALT
-111.222000122,56.653301239,
15.6805000305,58.4062004089,SE LPI
39.53779983520508,52.70280075073242,
-127.028999329,50.5755996704,
-2.84972,53.333599,
28.144743,61.044601,FI LPP
-74.038696,45.679501,CA MRB
35.027533,-1.263497,
102.161003112793,19.89730072021484,
38.0634,24.144199,
85.3591,27.6966,
-122.9380035400391,48.4838981628418,
129.451004028,42.8828010559,
24.846799850464,67.700996398926,
19.08,50.4743,
-99.46160125732422,27.5438003540039,US LRD
103.2089996337891,3.775389909744263,
-1.195279955863953,46.17919921875,FR LRH
-68.91179656982422,18.45070075988769,DO LRM
120.978124,37.659724,CN YAT
54.383301,27.6747,
128.669006,38.061298,
50.16429901123,53.504901885986,RU KUF
120.203056,33.425833,CN YNZ
-3.440000057220459,47.76060104370117,FR PUR
144.192993164,43.0410003662,JP KUH
